Gene,Count
NM_012425,8
NM_152724,8
NM_024881,3
NM_004057,1
NM_001365591,14
NM_001365586,14
NM_001206850,14
NR_046355,14
NM_014893,14
NM_001365590,14
NM_001365584,14
NM_001365593,14
NM_001365592,14
NM_001365588,14
NR_028319,14
NR_073502,1
NM_001114600,1
NR_073500,1
NM_001271869,1
NR_073503,1
NR_073501,1
NM_001159767,1
NM_001362718,1
NM_014038,1
NM_001362719,1
NM_001362717,1
NR_045012,1
NM_001243609,1
NM_001001395,1
NR_045014,1
NR_045013,1
NM_001243613,1
NM_001243610,1
NM_018640,1
NM_001243612,1
NM_001243611,1
NM_004831,1
NM_198220,1
NM_003092,1
NM_030797,4
NR_130734,5
NR_136240,2
NM_014267,2
NM_024104,2
NM_001300925,2
NM_032796,2
NR_033181,2
NM_001164238,4
NM_001329630,12
NM_175058,12
NM_001329631,12
NR_147084,2
NM_001168683,3
NM_018360,3
NR_135765,1
NR_135764,1
NM_012452,1
NM_001290355,2
NM_001007525,2
NM_001347994,2
NM_017940,3
NM_001144382,14
NM_181723,9
NR_146233,9
NM_001349810,9
NM_001081,14
NM_015260,6
NM_001297595,6
NR_026752,1
NM_201274,10
NM_015134,10
NM_001364716,10
NM_001080975,7
NM_004726,7
NM_015184,5
NM_016353,4
NM_001362989,4
NM_001362988,4
NM_015692,5
NM_001271733,1
NR_135824,1
NM_001322096,1
NM_001322095,1
NM_001322090,1
NM_013354,1
NM_001322093,1
NM_001322091,1
NM_001322097,1
NM_001322092,1
NR_165644,1
NR_001591,1
NM_001135247,1
NM_017459,1
NM_001135248,1
NM_002403,1
NM_001349086,30
NM_001349079,30
NM_001349087,30
NM_001349077,30
NM_001349083,30
NM_001349074,30
NM_001349080,30
NM_001349085,30
NM_001349075,30
NM_001349090,30
NM_001349082,30
NM_001349084,30
NM_001349073,30
NM_001349081,30
NM_001349091,30
NM_001349088,30
NM_001349076,30
NM_001349089,30
NM_014744,30
NM_001134381,28
NM_001349078,30
NM_017738,21
NM_001365029,21
NM_001352667,6
NM_001330227,6
NM_001352666,6
NM_001352661,6
NM_001352665,6
NM_001352668,6
NM_001352664,6
NM_001352663,6
NM_001352662,6
NM_001352669,6
NM_005013,6
NM_001352672,6
NM_001352671,6
NM_001352670,6
NM_022166,22
NM_004145,3
NM_001130065,3
NM_001201528,17
NM_002594,17
NM_001201529,17
NM_001318251,1
NM_175878,1
NR_003607,1
NM_001141974,2
NM_001141973,2
NM_022089,2
NM_018467,1
NM_001621,5
NM_003000,3
NM_001008539,9
NM_001370338,9
NM_001370337,9
NR_144322,15
NM_001345961,15
NM_001004470,15
NR_135632,2
NM_001321417,2
NM_031941,2
NM_001297703,2
NM_001202439,5
NM_018019,3
NM_007365,5
NM_001363533,12
NM_001363534,12
NM_006366,12
NM_001278443,3
NM_152363,3
NR_103530,3
NM_001278445,3
NM_001278444,3
NM_198270,19
NM_001291867,19
NM_003046,4
NM_001164771,4
NM_024527,2
NR_134270,4
NR_110014,6
NR_110015,6
NM_006207,6
NM_001372073,6
NR_147094,6
NM_001351297,6
NM_001351296,6
NM_001351295,6
NM_001287174,6
NM_000352,6
NM_001267551,6
NM_148172,6
NM_001267552,6
NM_007169,4
NM_148173,2
NR_136541,18
NR_136542,18
NR_027790,18
NR_111005,18
NR_111004,18
NR_159481,4
NM_001366857,4
NM_001037814,4
NM_031310,2
NM_001278608,5
NM_001278606,5
NM_001161705,5
NM_001278607,5
NM_001195,4
NR_156494,2
NM_001306140,2
NM_000320,2
NR_148993,1
NM_001079827,1
NR_110013,1
NM_001363061,2
NM_001363059,2
NM_001363058,2
NM_001363062,2
NR_156437,2
NM_001001924,2
NM_001001925,2
NM_001166393,1
NM_001001931,1
NM_020749,1
NM_001330470,1
NM_001363060,2
NM_001363057,2
NR_123738,1
NM_001297764,1
NM_005709,1
NM_153676,1
NR_130765,1
NR_130766,1
NM_001304547,1
NR_015352,1
NR_152825,1
NR_152826,1
NM_012387,1
NM_015688,8
NM_001278209,1
NM_001278210,1
NM_005124,1
NM_003026,8
NM_014241,1
NM_001292063,1
NM_001277269,1
NM_030665,3
NM_173544,1
NM_001098524,1
NM_001321826,1
NM_001321827,1
NM_001363609,1
NM_001321828,1
NM_001365613,1
NM_001042576,1
NM_004587,1
NR_136552,11
NR_136551,11
NR_136543,11
NR_027791,11
NR_024483,1
NR_024482,1
NM_017829,1
NM_207421,4
NM_001321233,2
NR_134618,2
NM_001324282,6
NM_001324286,6
NM_001324288,6
NM_001324283,6
NM_001324284,6
NM_001324285,6
NM_001324287,6
NM_003473,6
NM_001324289,6
NM_001159495,2
NM_001014977,2
NM_178477,2
NM_001291868,6
NM_001136024,6
NM_001366803,6
NM_003385,6
NM_001366805,6
NM_001366806,6
NM_001366804,6
NM_004467,4
NM_201552,4
NM_147203,4
NM_201553,4
NM_001005291,3
NM_001321096,2
NM_004176,3
NM_001080421,5
NM_018715,1
NM_001136204,1
NM_001033551,4
NM_001350333,4
NM_001288786,4
NM_001350332,4
NM_001288787,4
NM_001288788,4
NM_001350331,4
NM_001082968,4
NM_001288789,4
NM_001105568,4
NM_001105566,4
NM_022113,4
NM_001105567,4
NM_001112741,1
NM_004976,1
NM_001037535,1
NM_006746,1
NM_001037536,1
NM_001037540,1
NM_022346,2
NR_073124,2
NR_134286,3
NM_001315508,2
NM_001352646,2
NM_001352647,2
NM_001352640,2
NM_001352641,2
NM_001352638,2
NM_001352642,2
NM_001315507,2
NM_001352651,2
NM_001352653,2
NM_001352632,2
NM_001352633,2
NM_001352639,2
NM_001352635,2
NM_001352634,2
NM_001352636,2
NM_001352649,2
NM_001352652,2
NM_001352644,2
NM_001352650,2
NM_006197,2
NR_148032,2
NM_001352648,2
NM_001352645,2
NM_001352637,2
NM_001352655,2
NM_001352658,2
NM_001352657,2
NM_001352643,2
NM_001352654,2
NM_001352656,2
NM_001098844,1
NM_012139,7
NR_104040,7
NR_104041,7
NR_136545,3
NR_136546,3
NR_136544,3
NR_136550,3
NR_136669,4
NM_001365663,4
NM_001365665,4
NR_158565,4
NR_158563,4
NM_153686,4
NR_158564,4
NM_001365660,4
NR_158568,4
NR_158566,4
NR_146933,2
NM_001350864,2
NM_001350867,2
NM_001350866,2
NM_001350862,2
NR_146932,2
NM_001350863,2
NM_015132,2
NM_018174,1
NM_001308363,1
NM_001290046,6
NM_001172743,1
NM_001172732,1
NM_021785,1
NM_001172739,1
NR_033349,1
NR_033348,1
NR_137287,3
NM_018125,3
NR_137288,3
NM_001319837,3
NM_001011722,3
NM_024624,1
NM_001142286,1
NM_001365662,3
NR_158567,3
NM_001365658,3
NM_001365659,3
NM_001166139,3
NM_001365661,3
NM_001350868,1
NM_001350870,1
NM_004315,1
NM_001127505,1
NM_177924,1
NM_001363743,1
NM_002438,12
NM_001130090,1
NM_031294,1
NM_014256,1
NR_136547,1
NM_001319838,2
NM_001328124,2
NR_161333,17
NM_016239,4
NR_164159,2
NM_001303462,4
NM_001303461,4
NM_021220,4
NM_001290047,4
NR_133641,7
NM_001291962,1
NM_001160179,1
NM_030812,4
NM_138421,3
NM_001025604,3
NM_001384192,4
NM_020536,4
NM_001164811,1
NM_001321868,33
NM_001321870,27
NM_001321869,27
NM_001204144,27
NM_001321871,27
NM_001321872,27
NM_001321873,27
NR_028402,3
NM_001270730,4
NM_001270728,4
NM_001270727,4
NM_001270726,4
NM_001270729,4
NM_001270731,4
NM_001270735,4
NM_001270732,4
NM_001270734,4
NM_001363824,3
NM_015367,4
NM_001364614,5
NM_153042,5
NM_139162,2
NM_001144900,2
NR_073069,3
NR_073068,3
NM_004618,1
NM_001320759,1
NM_001290024,1
NM_001270733,1
NM_153346,3
NM_001184767,3
NM_144775,2
NM_015016,2
NM_001196,2
NM_001244567,2
NM_197967,2
NM_001244569,2
NM_001244570,2
NM_001244572,2
NM_197966,2
NM_001282733,4
NM_001282734,4
NM_152725,4
NM_001145195,4
NM_001199744,1
NM_001385667,1
NR_169750,1
NM_001385672,1
NM_001127380,1
NR_169749,1
NM_001385670,1
NM_001385669,1
NM_001385668,1
NM_001385666,1
NM_001385671,1
NM_001385673,1
NM_030754,1
NR_162071,1
NM_005027,1
NR_073517,1
NR_033717,7
NM_006089,7
NM_000331,2
NM_001178006,2
NM_199161,2
NM_001145127,3
NM_001283005,3
NM_001283006,3
NM_001282997,3
NM_001352453,3
NM_001283003,3
NM_001282995,3
NM_001283007,3
NM_001283000,3
NM_001352459,3
NM_001352457,3
NM_001352458,3
NM_001283004,3
NM_001352451,3
NM_001352460,3
NM_001352456,3
NM_001352450,3
NM_001352454,3
NM_003434,3
NM_001282999,3
NM_001282998,3
NM_001352461,3
NM_001352452,3
NM_001352462,3
NM_001352463,3
NM_001283008,3
NM_001283001,3
NM_001283002,3
NM_001352455,3
NM_001352464,3
NM_001083330,3
NM_001282996,3
NM_015241,13
NR_038419,1
NM_001321896,17
NM_181508,1
NM_007216,1
NM_181507,1
NM_000923,2
NM_001330172,1
NM_001098818,1
NM_001369701,1
NM_001122731,3
NM_001142307,2
NM_005316,2
NM_001136004,2
NR_036575,1
NM_001099407,4
NM_018152,4
NM_001367617,4
NM_001367619,4
NM_001367612,4
NM_001351684,4
NM_001351683,4
NM_001367618,4
NM_001367614,4
NM_001367611,4
NM_001367613,4
NM_001322872,7
NM_001322874,7
NM_001322876,7
NM_001322873,7
NM_001322871,7
NM_001131010,7
NM_001195470,5
NM_002971,5
NM_001322875,7
NM_182757,6
NM_015310,17
NM_001362819,14
NM_206909,13
NR_160274,3
NR_160273,3
NM_032880,13
NM_201571,16
NM_201596,16
NM_201593,16
NM_201597,16
NM_001167945,16
NM_201572,16
NM_002301,5
NM_017448,5
NM_001288772,15
NM_001288774,15
NM_004570,15
NR_146336,2
NR_036647,6
NM_003159,12
NM_001323289,12
NM_006466,2
NR_104209,2
NM_001282526,2
NR_146331,3
NM_001329471,3
NM_001329478,3
NM_001329477,3
NM_001300927,3
NM_017712,3
NM_001308366,3
NR_138029,3
NM_001329476,3
NM_001037343,8
NM_001040272,12
NM_052866,7
NM_006606,1
NR_125803,3
NR_149116,7
NM_006292,2
NM_001004060,3
NM_173614,3
NM_005406,6
NM_032627,2
NM_001009998,2
NM_032986,2
NM_001172745,2
NM_006363,2
NM_032985,2
NM_001172746,2
NM_001204146,5
NM_001321897,11
NM_001321877,11
NM_178423,11
NM_001321876,5
NM_001321879,5
NM_001321878,5
NM_001321900,5
NM_001204145,5
NM_001321890,5
NM_001321889,5
NM_001321894,5
NM_001321891,5
NM_001321898,5
NM_014707,5
NM_001321893,5
NM_001321887,5
NM_001321899,5
NM_001321874,5
NM_001321886,5
NM_001321895,5
NM_001321888,5
NM_001321884,5
NM_001321902,5
NM_001321885,5
NM_001321875,5
NM_001321901,5
NR_135835,1
NM_178425,11
NM_058176,10
NM_001204147,5
NM_001204148,5
NM_001330060,8
NM_000724,8
NM_001261385,2
NM_001261383,2
NM_001040697,2
NM_001261382,2
NM_001261384,2
NM_001261386,2
NM_018314,2
NR_160540,1
NM_006532,3
NM_001127649,1
NM_001199319,1
NM_017929,1
NM_001297771,1
NR_003569,1
NM_080820,4
NM_001318043,1
NM_201590,6
NR_038360,1
NM_194285,2
NM_001353220,1
NM_001353219,1
NM_001353223,1
NM_001353222,1
NM_001353221,1
NM_001037330,1
NM_001353224,1
NM_001353225,1
NM_001308373,1
NM_012181,1
NM_017414,1
NM_201570,4
NM_001316922,1
NM_001316923,1
NM_001316921,1
NM_016078,1
NM_001316924,1
NM_001316919,1
NM_001316920,1
NR_165500,5
NM_001378382,4
NM_001199104,2
NM_001199103,2
NM_001199087,2
NM_033253,2
NM_001002006,2
NM_001199086,2
NM_001199088,2
NM_001278236,2
NM_006906,2
NM_001278239,2
NM_001278238,2
NM_001039970,2
NM_032781,2
NM_001345982,2
NM_018316,2
NM_001345981,2
NM_001345984,2
NM_001345985,2
NM_001378381,3
NM_001377986,3
NM_152226,3
NM_152224,3
NM_006240,3
NM_001377993,3
NM_001377995,3
NM_001377996,3
NM_001377994,3
NM_001243942,2
NM_001353105,2
NM_001243936,2
NM_001353106,2
NM_001353103,2
NM_001353104,2
NM_001353097,2
NM_001353101,2
NM_001353098,2
NM_001353102,2
NM_001243941,2
NM_001353107,2
NM_001353099,2
NM_002767,2
NM_001353100,2
NM_001353096,2
NM_001345983,1
NR_003267,1
NM_015092,2
NM_001243940,1
NM_001098482,2
NM_015321,2
NR_037586,1
NR_037585,1
NM_001351116,1
NM_001351117,1
NM_182543,1
NM_001351118,1
NM_001351115,1
NM_033123,1
NM_001330774,1
NM_001330769,1
NM_001282417,1
NM_152351,1
NM_001270648,1
NM_001042450,1
NM_001270649,1
NM_001039999,1
NM_001142966,7
NR_136571,1
NM_001135254,5
NM_002584,5
NM_013945,5
NM_001287050,2
NM_153707,2
NM_001287049,2
NM_178815,1
NM_002911,1
NM_001297549,1
NM_001130914,1
NM_006806,1
NR_110533,2
NR_002733,1
NR_045121,1
NM_000292,1
NM_001324265,4
NM_024847,4
NM_001324263,4
NR_136733,4
NM_001324268,4
NM_001300732,4
NM_001160364,4
NM_199442,1
NM_007263,1
NM_199444,1
NM_001330469,1
NM_001184833,5
NM_001184836,5
NM_001079859,5
NM_005756,5
NM_001184837,5
NM_001184834,5
NM_001184835,5
NM_001079860,5
NM_001079858,5
NR_038919,4
NM_001353418,3
NM_001129778,3
NR_134912,1
NR_134913,1
NM_004838,1
NM_001173533,4
NM_001184781,4
NR_033674,4
NM_001173534,4
NM_005137,4
NM_017645,3
NM_001270890,3
NR_160286,2
NR_160285,2
NR_110860,4
NM_054030,1
NM_001303615,1
NR_119381,1
NR_119380,1
NR_119379,1
NR_119382,1
NM_001001483,3
NM_019028,3
NM_014964,8
NM_001102664,8
NM_148921,8
NM_052911,3
NM_001199196,3
NM_033415,3
NM_017447,2
NM_001100420,2
NM_001100421,2
NR_046298,2
NM_005984,2
NM_001256534,2
NM_001287387,2
NM_001319218,5
NM_003748,5
NM_170726,5
NM_001161504,4
NR_135287,5
NM_144633,19
NM_001174160,5
NR_156444,5
NM_001363110,5
NM_022071,5
NM_001174159,5
NM_001363111,5
NM_001330509,6
NM_016524,6
NM_001308157,6
NR_048576,3
NM_006938,4
NM_001291916,4
NM_178526,5
NM_001321544,5
NM_020689,22
NM_007098,6
NM_001835,6
NM_001369404,2
NM_003476,2
NR_024354,2
NM_001136265,1
NM_001354476,14
NR_148898,14
NR_148897,14
NM_001354481,14
NM_001354477,14
NM_001354480,14
NM_001354475,14
NM_001354488,14
NM_001354484,14
NR_148899,14
NM_001354487,14
NR_148900,14
NM_001354483,14
NM_001354489,14
NM_001354485,14
NM_001354490,14
NR_024040,11
NM_018371,11
NM_001354494,8
NM_001354496,8
NR_148902,8
NR_148901,8
NM_001354491,8
NM_001130518,8
NM_001354497,8
NM_001354499,8
NM_001354498,8
NM_001354495,8
NM_001354492,8
NM_017925,2
NR_073201,2
NM_001330640,2
NM_001368769,1
NM_001321218,1
NM_001321219,1
NM_001321217,1
NM_001321215,1
NM_001243473,1
NM_001321214,1
NM_015681,1
NM_001330149,1
NM_001321216,1
NM_001308256,1
NM_138340,1
NR_027308,1
NM_005919,1
NR_027307,1
NM_001145785,1
NM_001367282,1
NR_024564,1
NM_019012,9
NM_001256470,9
NM_001143821,9
NM_001190860,1
NM_020774,7
NM_004386,1
NM_001204178,14
NM_001204177,14
NM_001204175,14
NM_001204176,14
NM_003325,4
NM_001142308,30
NM_001111018,34
NM_001256787,8
NR_138091,5
NM_172231,3
NM_001001671,8
NM_020765,7
NM_001010887,4
NM_001308161,4
NM_001105248,4
NM_001105249,4
NM_001261841,4
NM_015329,3
NM_173793,2
NM_001166242,2
NR_134615,1
NM_018242,1
NM_001362910,1
NM_001035247,1
NM_005659,1
NM_001349558,40
NM_001349556,40
NM_001349562,40
NM_001291956,40
NM_001349563,23
NM_001349560,23
NM_001167667,23
NM_001349561,23
NM_004934,23
NM_001349559,23
NM_001291957,20
NR_104118,1
NM_024780,1
NM_001369291,1
NM_001178011,1
NM_001178010,1
NM_003504,1
NR_161281,1
NM_001375851,13
NM_020344,13
NM_001193288,13
NM_001375850,13
NM_001324066,1
NR_136689,1
NM_001324067,1
NM_016641,1
NM_017660,5
NM_001384516,5
NM_001384518,5
NM_001384514,5
NM_001384522,5
NM_001384538,5
NM_001384535,5
NM_001384523,5
NM_001384529,5
NM_001384537,5
NM_001384517,5
NM_001384540,5
NM_001384512,5
NM_001384521,5
NM_001384530,5
NM_001300946,5
NM_001384531,5
NM_001384511,5
NM_001384534,5
NM_001384519,5
NR_169268,5
NM_001384539,5
NM_001384515,5
NM_001384541,5
NM_001359631,5
NM_001384513,5
NR_135114,3
NR_135115,2
NR_033989,1
NM_001323569,2
NM_001199022,2
NM_014711,2
NM_001323577,2
NM_001323571,2
NM_001323570,2
NM_001323572,2
NM_001323576,2
NM_001384525,4
NM_001384533,4
NM_001384532,4
NM_001384524,4
NM_001384527,4
NM_001384536,4
NM_001384526,4
NM_001384528,4
NM_001375820,3
NM_001375821,3
NM_015047,3
NM_001271427,3
NM_001271428,3
NM_001271429,3
NM_145260,1
NM_001005356,3
NR_027480,3
NM_001369137,3
NM_001369146,3
NM_001369138,3
NM_001369148,3
NM_001369136,3
NM_001369139,3
NM_001031806,3
NM_000382,3
NM_001353893,13
NM_001353894,13
NM_001353895,13
NM_001353892,18
NM_001353890,18
NM_001353891,18
NM_031892,18
NM_001024666,11
NM_001184960,5
NM_001353897,5
NM_001365293,5
NR_158161,5
NM_001300743,5
NM_001365295,5
NR_158160,5
NM_020314,5
NM_001365294,5
NR_037847,1
NM_001363736,2
NM_153207,2
NM_001114176,2
NM_001267043,2
NR_164310,3
NR_164308,3
NR_164309,2
NR_164166,1
NR_135624,1
NM_024944,1
NM_001204174,1
NR_028084,1
NR_028083,1
NR_109848,1
NM_001287531,1
NM_017765,1
NM_001040125,1
NM_001040126,1
NM_001135167,1
NM_001135168,1
NM_000691,1
NM_001330150,1
NM_198537,1
NM_001190328,1
NM_002772,6
NM_001206541,6
NM_001206540,6
NM_004930,6
NM_001282162,6
NM_001313932,6
NM_001353509,1
NR_148453,1
NM_001353519,1
NM_001353513,1
NR_148458,1
NR_148452,1
NR_148456,1
NM_001353514,1
NR_148455,1
NM_001353507,1
NM_001353522,1
NM_001353508,1
NM_001353515,1
NM_001353516,1
NM_001353517,1
NM_001353510,1
NM_001353506,1
NR_148454,1
NM_001353511,1
NR_148457,1
NM_001353520,1
NR_148451,1
NM_001353505,1
NM_001353518,1
NM_001353521,1
NM_001353512,1
NM_018142,1
NM_001142610,5
NM_014683,5
NM_025245,3
NR_038198,3
NM_001012991,2
NM_001348535,2
NM_001348534,2
NM_001348532,2
NM_001348537,2
NM_001348529,2
NM_001348536,2
NM_001348528,2
NM_001348533,2
NM_001348530,2
NM_001348527,2
NM_001348531,2
NR_134651,3
NM_182964,17
NM_145117,17
NM_001244963,17
NR_126054,1
NR_130968,8
NM_001305122,8
NM_153208,8
NM_001305121,8
NR_130967,8
NM_005257,2
NM_020410,2
NM_001378238,12
NM_018993,12
NM_005992,2
NM_080646,1
NM_001366625,2
NM_001366627,2
NM_001366626,2
NM_001366628,2
NM_001363562,2
NM_152774,2
NM_001300949,1
NM_033204,1
NM_053004,3
NM_001330152,6
NM_007202,6
NM_021030,2
NM_024627,2
NR_027248,5
NM_016235,2
NM_001304771,2
NR_026956,1
NM_001242581,4
NM_001352302,2
NM_001352301,2
NM_006440,2
NR_147957,2
NM_001352300,2
NR_133911,1
NR_122111,1
NR_110526,1
NR_122112,1
NM_001355194,3
NM_001282512,1
NM_001352303,1
NM_001204082,2
NM_001204088,2
NM_001204089,2
NM_001032363,2
NM_001204083,2
NR_033757,2
NR_033758,2
NM_001330688,2
NM_144715,2
NM_001243439,7
NM_001099269,2
NM_001145404,2
NM_001362828,2
NM_000754,2
NM_000871,1
NM_001292048,1
NM_004162,1
NR_110114,5
NR_120646,1
NR_073485,5
NM_199254,5
NM_130785,5
NR_073487,5
NM_001141968,5
NR_073486,4
NM_001271850,1
NM_001145442,1
NM_001033553,5
NM_152904,5
NM_001331134,1
NM_001331133,1
NM_021047,1
NM_181528,1
NM_016100,1
NM_181527,1
NR_109925,5
NM_001670,1
NM_001349113,4
NM_001349114,4
NM_181719,4
NM_001349112,4
NR_027694,1
NM_001252657,1
NM_001111019,4
NM_001002911,3
NM_001318483,3
NM_015585,9
NM_001167816,4
NM_001283106,1
NM_001322163,1
NM_001283179,1
NM_001322174,1
NM_001322149,1
NM_001322150,1
NM_001322153,1
NM_001322169,1
NM_001283129,1
NM_001283116,1
NM_001322147,1
NM_001322173,1
NM_001322141,1
NM_001322148,1
NM_001283199,1
NM_001283215,1
NM_001283154,1
NM_001322142,1
NM_001283186,1
NM_001322144,1
NM_001283248,1
NR_104275,1
NM_001283235,1
NR_104274,1
NM_001283148,1
NR_136206,1
NM_001322167,1
NM_001322146,1
NR_136212,1
NR_136211,1
NM_001322175,1
NM_001322166,1
NM_001322171,1
NM_001322155,1
NM_001322160,1
NM_001322172,1
NM_001322145,1
NM_001322143,1
NM_152906,1
NM_001168466,4
NM_001168465,4
NM_152780,4
NM_001168467,4
NM_001693,2
NR_033875,1
NR_046672,1
NM_001033555,2
NM_001243438,2
NM_001033554,2
NM_001190326,1
NM_022720,1
NM_001349115,1
NM_001008237,1
NM_003884,1
NM_001080480,1
NR_073465,1
NM_001331039,1
NM_022727,1
NM_001257994,1
NM_182984,1
NM_014589,1
NM_014713,1
NM_182762,1
NM_001282736,13
NM_032812,13
NR_040098,1
NM_017520,1
NR_023380,4
NM_023004,1
NM_004586,4
NM_001289135,12
NM_004787,12
NM_001289136,12
NR_134567,2
NR_134569,2
NR_134568,2
NR_149052,4
NR_044998,4
NR_149053,4
NM_001354908,4
NR_003272,4
NM_001363660,4
NR_156729,4
NR_146519,1
NM_001042414,1
NM_001354909,1
NR_110782,1
NM_000929,2
NM_002214,2
NM_004529,8
NM_001286691,8
NM_006410,1
NM_001098521,1
NM_001098522,1
NM_001098520,1
NM_174924,2
NM_020343,8
NR_165637,8
NR_136572,8
NR_166643,35
NR_003563,1
NM_001006946,1
NM_002997,1
NM_001949,1
NM_001243076,1
NM_001142684,1
NR_029393,1
NM_001316722,2
NM_001367969,2
NM_001352926,2
NM_001352918,2
NM_001282752,2
NM_001282790,2
NM_001282791,2
NM_001352920,2
NM_001352925,2
NM_001352930,2
NM_001352919,2
NM_001352923,2
NM_001352929,2
NM_001352927,2
NM_001352928,2
NM_001352917,2
NM_015317,2
NM_001145166,2
NM_001145167,2
NM_005788,2
NM_001004714,1
NR_147205,1
NM_017774,27
NM_001378407,9
NM_001378408,9
NM_000921,9
NM_001353163,4
NM_001353159,4
NM_001353164,4
NM_001353157,4
NR_148365,4
NM_197968,4
NM_003453,4
NM_001190964,4
NM_001190965,4
NM_001353165,4
NM_001353161,4
NM_001353162,4
NM_001105069,4
NM_182617,4
NM_002894,4
NM_203291,4
NM_203292,4
NM_025221,5
NM_147182,44
NM_001035004,27
NM_147183,23
NM_001363504,15
NM_147181,5
NM_001035003,5
NR_149120,12
NM_001163941,4
NM_178559,4
NM_017794,15
NM_001375570,15
NM_001375567,15
NM_001375568,15
NM_001288714,28
NM_201551,28
NM_001288713,28
NM_006157,28
NM_001244683,5
NM_001378409,4
NM_138376,1
NR_023359,5
NM_001256438,5
NM_001100619,5
NM_138375,5
NM_001256524,1
NM_003426,1
NM_001256523,1
NR_046282,1
NM_001256525,1
NM_182849,3
NM_182852,3
NM_021178,3
NM_202000,3
NM_005622,3
NR_160710,3
NR_104185,3
NR_164128,3
NM_153334,3
NM_182895,3
NM_022460,1
NR_033894,1
NM_001319035,1
NM_007110,1
NM_001144924,1
NM_030941,1
NM_001199053,1
NM_001076675,1
NM_145297,1
NM_032775,1
NR_033825,1
